Actual,Predicted,Error,Absolute_Error,Percentage_Error
32.72,33.77177478450489,-1.051774784504893,1.051774784504893,-3.2144706127900156
32.21,33.757856798197025,-1.5478567981970244,1.5478567981970244,-4.80551629368837
32.73,33.74394438279672,-1.0139443827967227,1.0139443827967227,-3.0979052331094494
35.67,35.965954884760556,-0.29595488476055465,0.29595488476055465,-0.8297025084400186
35.01,35.95115864105048,-0.9411586410504853,0.9411586410504853,-2.6882566153969876
34.72,35.93636831978523,-1.2163683197852322,1.2163683197852322,-3.5033649763399546
35.24,35.921583918594244,-0.6815839185942423,0.6815839185942423,-1.9341200868168054
32.31,34.907443593261746,-2.597443593261744,2.597443593261744,-8.039132136371848
31.81,34.89307103645731,-3.0830710364573086,3.0830710364573086,-9.692144094490125
31.12,34.87870423250989,-3.7587042325098885,3.7587042325098885,-12.078098433515065
32.06,34.86434317911683,-2.8043431791168274,2.8043431791168274,-8.74717148819971
30.0,36.768738090749046,-6.768738090749046,6.768738090749046,-22.56246030249682
29.5,36.75362051959054,-7.253620519590541,7.253620519590541,-24.588544134205222
29.06,36.738508999493554,-7.678508999493555,7.678508999493555,-26.422949069145062
29.92,36.723403528036044,-6.803403528036043,6.803403528036043,-22.73864815520068
42.11,38.87226400903435,3.2377359909656462,3.2377359909656462,7.688757993269167
41.96,38.8563044663311,3.1036955336688976,3.1036955336688976,7.396795838105094
41.09,38.840351311702605,2.2496486882973983,2.2496486882973983,5.474929881473346
40.79,38.824404542591935,1.9655954574080639,1.9655954574080639,4.818817007619671
38.82,44.55779436751992,-5.737794367519918,5.737794367519918,-14.78051099309613
39.72,44.53955909589075,-4.819559095890753,4.819559095890753,-12.13383458179948
39.31,44.52133112323503,-5.211331123235027,5.211331123235027,-13.257011252187805
39.86,44.503110446631226,-4.643110446631226,4.643110446631226,-11.648546027674927
14.41,13.839200813650718,0.5707991863492818,0.5707991863492818,3.961132452111602
14.19,13.833261174531806,0.35673882546819335,0.35673882546819335,2.5140156833558374
14.17,13.827323912853117,0.3426760871468826,0.3426760871468826,2.4183210102108865
14.39,13.821389027663036,0.5686109723369643,0.5686109723369643,3.95143135744937
12.43,14.661844391876587,-2.231844391876587,2.231844391876587,-17.955304842128616
12.63,14.655575475862005,-2.025575475862004,2.025575475862004,-16.03781057689631
12.76,14.649309069086247,-1.8893090690862469,1.8893090690862469,-14.80649740663203
12.42,14.643045170544946,-2.223045170544946,2.223045170544946,-17.898914416625974
14.12,15.586689025486628,-1.4666890254866285,1.4666890254866285,-10.387316044522866
14.28,15.580049924889083,-1.300049924889084,1.300049924889084,-9.10399107065185
14.37,15.573413481702952,-1.2034134817029525,1.2034134817029525,-8.374484910946085
14.21,15.566779694864563,-1.3567796948645618,1.3567796948645618,-9.548062595809723
14.96,16.501934982778646,-1.5419349827786455,1.5419349827786455,-10.307052023921425
14.92,16.494929539629396,-1.5749295396293963,1.5749295396293963,-10.555828013601852
14.92,16.48792690052631,-1.5679269005263112,1.5679269005263112,-10.508893435162944
15.16,16.48092706434703,-1.3209270643470283,1.3209270643470283,-8.713239210732377
17.69,17.539964266479547,0.15003573352045407,0.15003573352045407,0.8481386858137596
18.19,17.53254333469196,0.6574566653080396,0.6574566653080396,3.61438518586058
18.16,17.52512537325684,0.6348746267431586,0.6348746267431586,3.496005653872019
17.88,17.517710380985253,0.36228961901474577,0.36228961901474577,2.026228294265916
16.54,18.639558445426648,-2.0995584454266485,2.0995584454266485,-12.69382373293016
16.44,18.63169738261838,-2.191697382618379,2.191697382618379,-13.331492595002306
16.48,18.623839466332406,-2.1438394663324054,2.1438394663324054,-13.00873462580343
16.64,18.615984695309276,-1.9759846953092755,1.9759846953092755,-11.874908024695165
